-__bung_8_d53e88c969ba4f81b6a2fd1053bd704d.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
-__bung_8_d53e88c969ba4f81b6a2fd1053bd704d.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
-__bung_8_d53e88c969ba4f81b6a2fd1053bd704d.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
04Selbstbedienungsrestaurant_ed827e5edd6249fca7269c8f5ff81450.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
04Selbstbedienungsrestaurant_ed827e5edd6249fca7269c8f5ff81450.bpmn,1,0,1,0,1,1,0.9230769230769231,1,0,1,0.53,0,Satisfied,Bad,0.7053846153846154,0,Well,Bad
04Selbstbedienungsrestaurant_ed827e5edd6249fca7269c8f5ff81450.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
08_Restaurant_e841593ad625450d951d0558b35d6c02.bpmn,1,0,1,1,1,1,0.9,1,1,1,0.81,0,Good,Bad,0.9810000000000001,0.9,Good,Good
08_Restaurant_e841593ad625450d951d0558b35d6c02.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
08_Restaurant_e841593ad625450d951d0558b35d6c02.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
5._Selbstbedienungsrestaurant_8360972545fd4ec983f0e99db7b83cd3.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
5._Selbstbedienungsrestaurant_8360972545fd4ec983f0e99db7b83cd3.bpmn,1,0,1,1,1,1,0.9333333333333333,1,1,1,0.81,0,Good,Bad,0.9873333333333334,0.9333333333333333,Good,Good
5._Selbstbedienungsrestaurant_8360972545fd4ec983f0e99db7b83cd3.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
5._Selbstbedienungsrestaurant_f65c8daf16aa41999a24ad6339e1ec8a.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
5._Selbstbedienungsrestaurant_f65c8daf16aa41999a24ad6339e1ec8a.bpmn,1,0,1,1,1,1,0.9333333333333333,1,1,1,0.81,0,Good,Bad,0.9873333333333334,0.9333333333333333,Good,Good
5._Selbstbedienungsrestaurant_f65c8daf16aa41999a24ad6339e1ec8a.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
6_3b62a82015a44b41a0b39cf85d6fa9c0.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
6_3b62a82015a44b41a0b39cf85d6fa9c0.bpmn,1,0,1,1,1,1,0.9230769230769231,1,1,1,0.81,0,Good,Bad,0.9853846153846154,0.9230769230769231,Good,Good
6_3b62a82015a44b41a0b39cf85d6fa9c0.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
