exercise7_c385f6618b6d446f82fff5ad3bba8f99.bpmn,1,0,0,0,1,1,0.8333333333333334,0.2,0,1,0.37,0,Satisfied,Bad,0.5603333333333333,0,Satisfied,Bad
Exercise_5_-_Credit_Scoring_1fc61d382ab94be8b898d20ef473faa2.bpmn,1,0,1,0,1,1,0.8888888888888888,1,0,1,0.53,0,Satisfied,Bad,0.6988888888888889,0,Well,Bad
Exercise_5_-_Credit_Scoring_1fc61d382ab94be8b898d20ef473faa2.bpmn,1,0,1,0,1,1,0.5714285714285714,1,0,1,0.53,0,Satisfied,Bad,0.6385714285714286,0,Satisfied,Bad
Exercise_5_-_Credit_Scoring_37798b8209004e66b3da74e355ed1da9.bpmn,1,0,1,0,1,1,0.8888888888888888,1,0,1,0.53,0,Satisfied,Bad,0.6988888888888889,0,Well,Bad
Exercise_5_-_Credit_Scoring_37798b8209004e66b3da74e355ed1da9.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Exercise_5_-_Credit_Scoring_5853ff7b1fd342319ddb52a8a7c7282a.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Exercise_5_-_Credit_Scoring_5853ff7b1fd342319ddb52a8a7c7282a.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Exercise_5_-_Credit_Scoring_ae81702502134ab08dcc64b46b902b6e.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Exercise_5_-_Credit_Scoring_ae81702502134ab08dcc64b46b902b6e.bpmn,1,0,0,0,1,1,0.9,0.5,0,1,0.37,0,Satisfied,Bad,0.621,0,Satisfied,Bad
Exercise_5_-_Credit_Scoring_d1af8de4c3924cdf9d108449b011c790.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Exercise_5_-_Credit_Scoring_d1af8de4c3924cdf9d108449b011c790.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Exercise_5_ba1485aebed7460fbb21dade8e766308.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
Exercise_5_ba1485aebed7460fbb21dade8e766308.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Exercise_5__2fa7a262d4ec4ad2bbd0e10cbc50d149.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
Exercise_5__2fa7a262d4ec4ad2bbd0e10cbc50d149.bpmn,1,0,1,1,1,1,0.7,1,1,1,0.81,0,Good,Bad,0.9430000000000001,0.7,Good,Well
Exercise_5__2fa7a262d4ec4ad2bbd0e10cbc50d149.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
exercise_no5_37c17092b35247f58518eb4d2ab5645f.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
exercise_no5_37c17092b35247f58518eb4d2ab5645f.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Getting_started_1f8e95e3da60497c881e9fd8cd35b6ef.bpmn,1,0,0,1,1,1,0,0.5,1,1,0.65,0,Well,Bad,0.7300000000000001,0,Well,Bad
Getting_started_1f8e95e3da60497c881e9fd8cd35b6ef.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
Gruppe_3_6e2af121e6b3468b9405c89b1df90445.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
Gruppe_3_6e2af121e6b3468b9405c89b1df90445.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Gruppe_3_6e2af121e6b3468b9405c89b1df90445.bpmn,1,0,0,0,1,1,0.8,0.5,0,1,0.37,0,Satisfied,Bad,0.602,0,Satisfied,Bad
Kreditvergabe_2d15761958d94397b11086cb65c92a0f.bpmn,1,0,1,0,1,1,0.8888888888888888,1,0,1,0.53,0,Satisfied,Bad,0.6988888888888889,0,Well,Bad
Kreditvergabe_2d15761958d94397b11086cb65c92a0f.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Kreditvergabe_829acb3cd8a54d519bd8a698fe018f3f.bpmn,1,0,0,1,1,1,0,0.5,1,1,0.65,0,Well,Bad,0.7300000000000001,0,Well,Bad
Kreditvergabe_829acb3cd8a54d519bd8a698fe018f3f.bpmn,1,0,0,0,1,1,0.6666666666666667,0.5,0,1,0.37,0,Satisfied,Bad,0.5766666666666667,0,Satisfied,Bad
Kreditvergabe_Schufascoring_2fc73ea29913423cbd8b8e41278e9f0b.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
Kreditvergabe_Schufascoring_2fc73ea29913423cbd8b8e41278e9f0b.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Neuer_Prozess7_fde2374fe2f842b7a1da9c9a02ce2a93.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
Neuer_Prozess7_fde2374fe2f842b7a1da9c9a02ce2a93.bpmn,1,1,0,0,1,1,1,0.5,0.6666666666666667,1,0.56,0,Satisfied,Bad,0.8266666666666668,0.5,Good,Satisfied
Neuer_Prozess_1627e1d15734446cb204230582ca35d6.bpmn,1,0,0,0,1,1,0.7142857142857143,0.5,0,1,0.37,0,Satisfied,Bad,0.5857142857142857,0,Satisfied,Bad
Neuer_Prozess_1627e1d15734446cb204230582ca35d6.bpmn,1,0,0,0,1,1,0.7692307692307692,0.5,0.33333333333333337,1,0.37,0,Satisfied,Bad,0.6894871794871795,0.33333333333333337,Well,Poor
Neuer_Prozess_3_1ba0b5ab33e74eaea6267c207c5651d2.bpmn,1,0,1,1,1,1,0.4,1,1,1,0.81,0,Good,Bad,0.8860000000000001,0.4,Good,Satisfied
Neuer_Prozess_3_1ba0b5ab33e74eaea6267c207c5651d2.bpmn,1,0,0,0,1,1,0.5714285714285714,0.5,0,1,0.37,0,Satisfied,Bad,0.5585714285714286,0,Satisfied,Bad
Neuer_Prozess_4331176882024b8cbfb4744a3afd4fdf.bpmn,1,0,0,1,1,1,0.5,0.5,1,1,0.65,0,Well,Bad,0.8250000000000001,0.5,Good,Satisfied
Neuer_Prozess_4331176882024b8cbfb4744a3afd4fdf.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
Neuer_Prozess_721f92d85d6244f1b2f2015f2d44caf4.bpmn,1,0,1,0,1,1,0.8,1,0,1,0.53,0,Satisfied,Bad,0.682,0,Well,Bad
Neuer_Prozess_721f92d85d6244f1b2f2015f2d44caf4.bpmn,1,0,1,0,1,1,0.875,1,0,1,0.53,0,Satisfied,Bad,0.69625,0,Well,Bad
Neuer_Prozess_7d389fcd90c04b19892721e639dd2714.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
Neuer_Prozess_7d389fcd90c04b19892721e639dd2714.bpmn,1,0,1,1,1,1,0.875,1,1,1,0.81,0,Good,Bad,0.9762500000000001,0.875,Good,Good
Neuer_Prozess_7d389fcd90c04b19892721e639dd2714.bpmn,1,0,1,0,1,1,0.8333333333333334,1,0,1,0.53,0,Satisfied,Bad,0.6883333333333334,0,Well,Bad
Neuer_Prozess_8c21f4dd57ff4b2ba56e91d8ebc0bfcf.bpmn,1,0,0,1,1,1,0.5555555555555556,0.5,1,1,0.65,0,Well,Bad,0.8355555555555556,0.5,Good,Satisfied
Neuer_Prozess_8c21f4dd57ff4b2ba56e91d8ebc0bfcf.bpmn,1,0,0,1,1,1,0.875,0.5,1,1,0.65,0,Well,Bad,0.8962500000000001,0.5,Good,Satisfied
Neuer_Prozess_95c331ed5d8a4073a7661a7231b4bee3.bpmn,1,0,1,1,1,1,0.875,1,1,1,0.81,0,Good,Bad,0.9762500000000001,0.875,Good,Good
Neuer_Prozess_95c331ed5d8a4073a7661a7231b4bee3.bpmn,1,0,1,1,1,1,0.8888888888888888,1,1,1,0.81,0,Good,Bad,0.9788888888888889,0.8888888888888888,Good,Good
Neuer_Prozess_e83dddd2bd4a4a058e7101ba38af18f9.bpmn,1,0,0,0,1,1,0.7272727272727273,0.5,0.6666666666666667,1,0.37,0,Satisfied,Bad,0.7748484848484849,0.5,Well,Satisfied
Neuer_Prozess_e83dddd2bd4a4a058e7101ba38af18f9.bpmn,1,1,1,1,1,1,1,1,1,1,1,1,Good,Good,1,1,Good,Good
New_Process__bung_3_825e5707085c4cdfa76d23328e62c36f.bpmn,1,0,1,0,1,1,0.46153846153846156,1,0,1,0.53,0,Satisfied,Bad,0.6176923076923078,0,Satisfied,Bad
New_Process__bung_3_825e5707085c4cdfa76d23328e62c36f.bpmn,1,1,0,0,1,1,1,0.5,0,1,0.56,0,Satisfied,Bad,0.64,0,Well,Bad
New_Process__bung_3_825e5707085c4cdfa76d23328e62c36f.bpmn,1,1,0,1,1,1,1,0.5,1,1,0.8400000000000001,0,Good,Bad,0.92,0.5,Good,Satisfied
Schufa-Auskunft_75884ea714454bb0bbbaa5fbf40c4596.bpmn,1,1,1,0,1,1,1,1,0,1,0.7200000000000001,0,Well,Bad,0.7200000000000001,0,Well,Bad
